Label,ESM,Others,Move,Route_Conflict (Move),Route_Conflict (Rot),Rotation,Sum,RotCount
L3936,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3942,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3946,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3952,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3959,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3964,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3971,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L3982,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L4005,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L4011,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L4018,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L4023,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L4030,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L4040,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L4047,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L4054,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L4064,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L4100,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L4119,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L4123,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L4129,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L4136,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L4141,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L4148,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L4165,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L4172,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L4182,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L4188,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L4200,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L4207,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L4218,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L4241,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L4247,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L4259,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L4283,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L4300,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L4325,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L4336,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L4359,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L4365,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L4372,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L4377,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L4384,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L4401,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L4408,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L4418,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L4424,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L4436,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L4454,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L4473,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L4477,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L4483,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L4490,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L4495,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L4502,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L4519,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L4526,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L4536,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L4554,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L4561,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L4572,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L4595,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L4601,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L4613,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L4637,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L4644,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L4650,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L4654,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L4660,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
