rs_sf,num_msd_sf,num_msc_sf,num_ysd_sf,time,space,spacetime,num_benchmarks,num_rows
"(1.9, 1.4, 1.9)",1.9,1.4,1.9,1.0,2.161464090276915,2.161464090276915,4,4
"(1.9, 1.4, 2.0)",1.9,1.4,2.0,1.0,2.1879557584221336,2.1879557584221336,4,4
"(1.9, 1.5, 0.5)",1.9,1.5,0.5,2.1058906202226675,1.870323753160647,3.9409917783290616,4,4
"(1.9, 1.5, 0.6)",1.9,1.5,0.6,1.7214105138439473,1.8971493747422763,3.267933057648019,4,4
"(1.9, 1.5, 0.7)",1.9,1.5,0.7,1.4538963379151735,1.91917970449325,2.791310535523339,4,4
"(1.9, 1.5, 0.8)",1.9,1.5,0.8,1.3096806779910015,1.9370530889579947,2.536674353752182,4,4
"(1.9, 1.5, 0.9)",1.9,1.5,0.9,1.1524047341018826,1.9637764113453122,2.2629364678062527,4,4
"(1.9, 1.5, 1.0)",1.9,1.5,1.0,1.0249390202545523,1.9881671131814551,2.0381945898994673,4,4
"(1.9, 1.5, 1.1)",1.9,1.5,1.1,1.0,2.0100511762156725,2.0100511762156725,4,4
"(1.9, 1.5, 1.2)",1.9,1.5,1.2,1.0,2.034407776108219,2.034407776108219,4,4
"(1.9, 1.5, 1.3)",1.9,1.5,1.3,1.0,2.0543820660904544,2.0543820660904544,4,4
"(1.9, 1.5, 1.4)",1.9,1.5,1.4,1.0,2.080962690129939,2.080962690129939,4,4
"(1.9, 1.5, 1.5)",1.9,1.5,1.5,1.0,2.100463131512229,2.100463131512229,4,4
"(1.9, 1.5, 1.6)",1.9,1.5,1.6,1.0,2.118002501951998,2.118002501951998,4,4
"(1.9, 1.5, 1.7)",1.9,1.5,1.7,1.0,2.144546550667902,2.144546550667902,4,4
"(1.9, 1.5, 1.8)",1.9,1.5,1.8,1.0,2.1621318504086173,2.1621318504086173,4,4
"(1.9, 1.5, 1.9)",1.9,1.5,1.9,1.0,2.185265058815469,2.185265058815469,4,4
"(1.9, 1.5, 2.0)",1.9,1.5,2.0,1.0,2.2080686954683966,2.2080686954683966,4,4
"(1.9, 1.6, 0.5)",1.9,1.6,0.5,2.1058906202226675,1.893038865878477,3.9862110846478265,4,4
"(1.9, 1.6, 0.6)",1.9,1.6,0.6,1.7214105138439473,1.9174888726777768,3.3032711493206586,4,4
"(1.9, 1.6, 0.7)",1.9,1.6,0.7,1.4538963379151735,1.939502933334216,2.8182295538638638,4,4
"(1.9, 1.6, 0.8)",1.9,1.6,0.8,1.3096806779910015,1.9596498500817696,2.565899115090384,4,4
"(1.9, 1.6, 0.9)",1.9,1.6,0.9,1.1524047341018826,1.984043813673567,2.2879871633135416,4,4
"(1.9, 1.6, 1.0)",1.9,1.6,1.0,1.0249390202545523,2.010717896803633,2.06077504609656,4,4
"(1.9, 1.6, 1.1)",1.9,1.6,1.1,1.0,2.0302890654529118,2.0302890654529118,4,4
"(1.9, 1.6, 1.2)",1.9,1.6,1.2,1.0,2.056909856905956,2.056909856905956,4,4
"(1.9, 1.6, 1.3)",1.9,1.6,1.3,1.0,2.0745705910485994,2.0745705910485994,4,4
"(1.9, 1.6, 1.4)",1.9,1.6,1.4,1.0,2.1011397908638365,2.1011397908638365,4,4
"(1.9, 1.6, 1.5)",1.9,1.6,1.5,1.0,2.124325887070247,2.124325887070247,4,4
"(1.9, 1.6, 1.6)",1.9,1.6,1.6,1.0,2.140407620229967,2.140407620229967,4,4
"(1.9, 1.6, 1.7)",1.9,1.6,1.7,1.0,2.164679984170596,2.164679984170596,4,4
"(1.9, 1.6, 1.8)",1.9,1.6,1.8,1.0,2.1844741492520865,2.1844741492520865,4,4
"(1.9, 1.6, 1.9)",1.9,1.6,1.9,1.0,2.205346340013866,2.205346340013866,4,4
"(1.9, 1.6, 2.0)",1.9,1.6,2.0,1.0,2.230373148811308,2.230373148811308,4,4
"(1.9, 1.7, 0.5)",1.9,1.7,0.5,2.1058906202226675,1.9099260581291384,4.022193761313275,4,4
"(1.9, 1.7, 0.6)",1.9,1.7,0.6,1.7214105138439473,1.9343395151985139,3.330542428719226,4,4
"(1.9, 1.7, 0.7)",1.9,1.7,0.7,1.4538963379151735,1.956323581218337,2.8451910056091996,4,4
"(1.9, 1.7, 0.8)",1.9,1.7,0.8,1.3096806779910015,1.9764215097776527,2.5912930267044674,4,4
"(1.9, 1.7, 0.9)",1.9,1.7,0.9,1.1524047341018826,2.0007816984662044,2.306269190481337,4,4
"(1.9, 1.7, 1.0)",1.9,1.7,1.0,1.0249390202545523,2.0274208937905986,2.077529666726568,4,4
"(1.9, 1.7, 1.1)",1.9,1.7,1.1,1.0,2.04842397968884,2.04842397968884,4,4
"(1.9, 1.7, 1.2)",1.9,1.7,1.2,1.0,2.073555073925438,2.073555073925438,4,4
"(1.9, 1.7, 1.3)",1.9,1.7,1.3,1.0,2.0911745206499206,2.0911745206499206,4,4
"(1.9, 1.7, 1.4)",1.9,1.7,1.4,1.0,2.117712194828904,2.117712194828904,4,4
"(1.9, 1.7, 1.5)",1.9,1.7,1.5,1.0,2.1408626273146982,2.1408626273146982,4,4
"(1.9, 1.7, 1.6)",1.9,1.7,1.6,1.0,2.1569326074224526,2.1569326074224526,4,4
"(1.9, 1.7, 1.7)",1.9,1.7,1.7,1.0,2.184779130818169,2.184779130818169,4,4
"(1.9, 1.7, 1.8)",1.9,1.7,1.8,1.0,2.2045437295590258,2.2045437295590258,4,4
"(1.9, 1.7, 1.9)",1.9,1.7,1.9,1.0,2.2253951168702284,2.2253951168702284,4,4
"(1.9, 1.7, 2.0)",1.9,1.7,2.0,1.0,2.2504228678791915,2.2504228678791915,4,4
"(1.9, 1.8, 0.5)",1.9,1.8,0.5,2.1058906202226675,1.9287159357681762,4.061303695065394,4,4
"(1.9, 1.8, 0.6)",1.9,1.8,0.6,1.7214105138439473,1.955460173452189,3.365338130210997,4,4
"(1.9, 1.8, 0.7)",1.9,1.8,0.7,1.4538963379151735,1.9774125080255964,2.87693666688567,4,4
"(1.9, 1.8, 0.8)",1.9,1.8,0.8,1.3096806779910015,1.9951556778106658,2.6139451850373074,4,4
"(1.9, 1.8, 0.9)",1.9,1.8,0.9,1.1524047341018826,2.0218063625225446,2.3311873569318395,4,4
"(1.9, 1.8, 1.0)",1.9,1.8,1.0,1.0249390202545523,2.0461339548910433,2.0976906175279115,4,4
"(1.9, 1.8, 1.1)",1.9,1.8,1.1,1.0,2.067950325387783,2.067950325387783,4,4
"(1.9, 1.8, 1.2)",1.9,1.8,1.2,1.0,2.0922472527244897,2.0922472527244897,4,4
"(1.9, 1.8, 1.3)",1.9,1.8,1.3,1.0,2.112100491637422,2.112100491637422,4,4
"(1.9, 1.8, 1.4)",1.9,1.8,1.4,1.0,2.1386197089635695,2.1386197089635695,4,4
"(1.9, 1.8, 1.5)",1.9,1.8,1.5,1.0,2.1580668221531063,2.1580668221531063,4,4
"(1.9, 1.8, 1.6)",1.9,1.8,1.6,1.0,2.17557044469616,2.17557044469616,4,4
"(1.9, 1.8, 1.7)",1.9,1.8,1.7,1.0,2.2020570305284575,2.2020570305284575,4,4
"(1.9, 1.8, 1.8)",1.9,1.8,1.8,1.0,2.2195395681477708,2.2195395681477708,4,4
"(1.9, 1.8, 1.9)",1.9,1.8,1.9,1.0,2.241172871746617,2.241172871746617,4,4
"(1.9, 1.8, 2.0)",1.9,1.8,2.0,1.0,2.265376084464956,2.265376084464956,4,4
"(1.9, 1.9, 0.5)",1.9,1.9,0.5,2.1058906202226675,1.9489442225280842,4.104046091282149,4,4
"(1.9, 1.9, 0.6)",1.9,1.9,0.6,1.7214105138439473,1.9756747037203528,3.3992627309162735,4,4
"(1.9, 1.9, 0.7)",1.9,1.9,0.7,1.4538963379151735,1.9952862950321493,2.8991271183844582,4,4
"(1.9, 1.9, 0.8)",1.9,1.9,0.8,1.3096806779910015,2.015318976273495,2.637163353781832,4,4
"(1.9, 1.9, 0.9)",1.9,1.9,0.9,1.1524047341018826,2.0419578738195088,2.3528298260432554,4,4
"(1.9, 1.9, 1.0)",1.9,1.9,1.0,1.0249390202545523,2.0662721620282642,2.1178159975965074,4,4
"(1.9, 1.9, 1.1)",1.9,1.9,1.1,1.0,2.0880769365828176,2.0880769365828176,4,4
"(1.9, 1.9, 1.2)",1.9,1.9,1.2,1.0,2.112361351437991,2.112361351437991,4,4
"(1.9, 1.9, 1.3)",1.9,1.9,1.3,1.0,2.1321834820075263,2.1321834820075263,4,4
"(1.9, 1.9, 1.4)",1.9,1.9,1.4,1.0,2.1564412126349755,2.1564412126349755,4,4
"(1.9, 1.9, 1.5)",1.9,1.9,1.5,1.0,2.1781286028652795,2.1781286028652795,4,4
"(1.9, 1.9, 1.6)",1.9,1.9,1.6,1.0,2.1956150178080707,2.1956150178080707,4,4
"(1.9, 1.9, 1.7)",1.9,1.9,1.7,1.0,2.2220932054580693,2.2220932054580693,4,4
"(1.9, 1.9, 1.8)",1.9,1.9,1.8,1.0,2.2395458849236194,2.2395458849236194,4,4
"(1.9, 1.9, 1.9)",1.9,1.9,1.9,1.0,2.2611708262841326,2.2611708262841326,4,4
"(1.9, 1.9, 2.0)",1.9,1.9,2.0,1.0,2.285364656436761,2.285364656436761,4,4
"(1.9, 2.0, 0.5)",1.9,2.0,0.5,2.1058906202226675,1.9714837699788497,4.1511047736471225,4,4
"(1.9, 2.0, 0.6)",1.9,2.0,0.6,1.7214105138439473,1.9958501031875773,3.4343691977860455,4,4
"(1.9, 2.0, 0.7)",1.9,2.0,0.7,1.4538963379151735,2.0177753407400822,2.937216387857099,4,4
"(1.9, 2.0, 0.8)",1.9,2.0,0.8,1.3096806779910015,2.037754127464917,2.6682241688355144,4,4
"(1.9, 2.0, 0.9)",1.9,2.0,0.9,1.1524047341018826,2.062072881715975,2.3744194746627802,4,4
"(1.9, 2.0, 1.0)",1.9,2.0,1.0,1.0249390202545523,2.088668614986039,2.140237231302349,4,4
"(1.9, 2.0, 1.1)",1.9,2.0,1.1,1.0,2.1081683627408654,2.1081683627408654,4,4
"(1.9, 2.0, 1.2)",1.9,2.0,1.2,1.0,2.1347155895904466,2.1347155895904466,4,4
"(1.9, 2.0, 1.3)",1.9,2.0,1.3,1.0,2.152232994834029,2.152232994834029,4,4
"(1.9, 2.0, 1.4)",1.9,2.0,1.4,1.0,2.178734150618753,2.178734150618753,4,4
"(1.9, 2.0, 1.5)",1.9,2.0,1.5,1.0,2.2003976307270534,2.2003976307270534,4,4
"(1.9, 2.0, 1.6)",1.9,2.0,1.6,1.0,2.21788545727238,2.21788545727238,4,4
"(1.9, 2.0, 1.7)",1.9,2.0,1.7,1.0,2.242098384128389,2.242098384128389,4,4
"(1.9, 2.0, 1.8)",1.9,2.0,1.8,1.0,2.2617603695680093,2.2617603695680093,4,4
"(1.9, 2.0, 1.9)",1.9,2.0,1.9,1.0,2.2825424387390725,2.2825424387390725,4,4
"(1.9, 2.0, 2.0)",1.9,2.0,2.0,1.0,2.307546076764998,2.307546076764998,4,4
"(2.0, 0.5, 0.5)",2.0,0.5,0.5,2.1160771853585394,1.6719665227390927,3.5392987462716086,4,4
"(2.0, 0.5, 0.6)",2.0,0.5,0.6,2.0674113639468956,1.69363856895842,3.50158316893461,4,4
"(2.0, 0.5, 0.7)",2.0,0.5,0.7,2.0699158038669014,1.7191008286633382,3.5575557151894217,4,4
"(2.0, 0.5, 0.8)",2.0,0.5,0.8,2.0699158038669014,1.7375556911177479,3.596074132104285,4,4
"(2.0, 0.5, 0.9)",2.0,0.5,0.9,2.0674113639468956,1.7645697699438416,3.6453417557411987,4,4
"(2.0, 0.5, 1.0)",2.0,0.5,1.0,2.0699158038669014,1.7883750200733715,3.703460347077737,4,4
"(2.0, 0.5, 1.1)",2.0,0.5,1.1,2.0699158038669014,1.8113896126835,3.7512038712823794,4,4
"(2.0, 0.5, 1.2)",2.0,0.5,1.2,2.0699158038669014,1.835106558931047,3.7986924875856887,4,4
"(2.0, 0.5, 1.3)",2.0,0.5,1.3,2.0699158038669014,1.8532806176005447,3.8350095421412624,4,4
"(2.0, 0.5, 1.4)",2.0,0.5,1.4,2.0699158038669014,1.8800988142427517,3.8903580255287133,4,4
"(2.0, 0.5, 1.5)",2.0,0.5,1.5,2.0699158038669014,1.9030419650843786,3.9386075040779818,4,4
"(2.0, 0.5, 1.6)",2.0,0.5,1.6,2.0674113639468956,1.917550980012266,3.962872619043765,4,4
"(2.0, 0.5, 1.7)",2.0,0.5,1.7,2.0699158038669014,1.9443138121579913,4.026050128940841,4,4
"(2.0, 0.5, 1.8)",2.0,0.5,1.8,2.0699158038669014,1.9645673106688393,4.066556133452276,4,4
"(2.0, 0.5, 1.9)",2.0,0.5,1.9,2.0674113639468956,1.9874645688988164,4.10775506825841,4,4
"(2.0, 0.5, 2.0)",2.0,0.5,2.0,2.0699158038669014,2.01433526729014,4.173337173118627,4,4
"(2.0, 0.6, 0.5)",2.0,0.6,0.5,2.1058906202226675,1.6897840545869394,3.555295568816278,4,4
"(2.0, 0.6, 0.6)",2.0,0.6,0.6,1.7446955838926579,1.7168899296732494,2.9984194328238534,4,4
"(2.0, 0.6, 0.7)",2.0,0.6,0.7,1.7074651293378351,1.73997593165279,2.9696713794076435,4,4
"(2.0, 0.6, 0.8)",2.0,0.6,0.8,1.7074651293378351,1.7607026280108058,3.0049360693339446,4,4
"(2.0, 0.6, 0.9)",2.0,0.6,0.9,1.7074651293378351,1.782181606912225,3.0424041904216472,4,4
"(2.0, 0.6, 1.0)",2.0,0.6,1.0,1.7074651293378351,1.8091202711145222,3.0892622373092977,4,4
"(2.0, 0.6, 1.1)",2.0,0.6,1.1,1.7074651293378351,1.8344198361683957,3.1326828726180618,4,4
"(2.0, 0.6, 1.2)",2.0,0.6,1.2,1.7074651293378351,1.855801384978357,3.166842786286396,4,4
"(2.0, 0.6, 1.3)",2.0,0.6,1.3,1.7074651293378351,1.876192516241553,3.2038857084869905,4,4
"(2.0, 0.6, 1.4)",2.0,0.6,1.4,1.7074651293378351,1.9007189386831198,3.244136499565646,4,4
"(2.0, 0.6, 1.5)",2.0,0.6,1.5,1.7074651293378351,1.9259062618589917,3.2875079885467775,4,4
"(2.0, 0.6, 1.6)",2.0,0.6,1.6,1.7074651293378351,1.9403873803539875,3.3148321748531506,4,4
"(2.0, 0.6, 1.7)",2.0,0.6,1.7,1.7074651293378351,1.9648599952972774,3.3551860229922053,4,4
"(2.0, 0.6, 1.8)",2.0,0.6,1.8,1.7074651293378351,1.9850700938509682,3.3862124151932624,4,4
"(2.0, 0.6, 1.9)",2.0,0.6,1.9,1.7074651293378351,2.011741663464358,3.434267236504378,4,4
"(2.0, 0.6, 2.0)",2.0,0.6,2.0,1.7074651293378351,2.031343343011256,3.469746735904246,4,4
"(2.0, 0.7, 0.5)",2.0,0.7,0.5,2.1058906202226675,1.710636776836326,3.602591601199694,4,4
"(2.0, 0.7, 0.6)",2.0,0.7,0.6,1.7214105138439473,1.7377131140585358,2.989063339949864,4,4
"(2.0, 0.7, 0.7)",2.0,0.7,0.7,1.4849579110979978,1.760784679755256,2.6143627962041984,4,4
"(2.0, 0.7, 0.8)",2.0,0.7,0.8,1.4749744605522952,1.7814549476409052,2.6278180806693587,4,4
"(2.0, 0.7, 0.9)",2.0,0.7,0.9,1.4749744605522952,1.8028912158970063,2.6596107779691818,4,4
"(2.0, 0.7, 1.0)",2.0,0.7,1.0,1.4749744605522952,1.8298054189101496,2.7008657187829286,4,4
"(2.0, 0.7, 1.1)",2.0,0.7,1.1,1.4749744605522952,1.8550965579555438,2.7371329713140042,4,4
"(2.0, 0.7, 1.2)",2.0,0.7,1.2,1.4749744605522952,1.8764389763484741,2.767344420170455,4,4
"(2.0, 0.7, 1.3)",2.0,0.7,1.3,1.4749744605522952,1.8967821392288104,2.7954466693814726,4,4
"(2.0, 0.7, 1.4)",2.0,0.7,1.4,1.4749744605522952,1.9212852621549366,2.835849250628558,4,4
"(2.0, 0.7, 1.5)",2.0,0.7,1.5,1.4749744605522952,1.948024537692444,2.873489482623281,4,4
"(2.0, 0.7, 1.6)",2.0,0.7,1.6,1.4749744605522952,1.960904754497329,2.892963293909457,4,4
"(2.0, 0.7, 1.7)",2.0,0.7,1.7,1.4749744605522952,1.9853563870399042,2.9260566341076397,4,4
"(2.0, 0.7, 1.8)",2.0,0.7,1.8,1.4749744605522952,2.0055246865063,2.9572960588040926,4,4
"(2.0, 0.7, 1.9)",2.0,0.7,1.9,1.4749744605522952,2.0321797699533555,2.9963501446787952,4,4
"(2.0, 0.7, 2.0)",2.0,0.7,2.0,1.4749744605522952,2.0517633204410424,3.0280094113886897,4,4
"(2.0, 0.8, 0.5)",2.0,0.8,0.5,2.1058906202226675,1.7320760949568808,3.6508034514771577,4,4
"(2.0, 0.8, 0.6)",2.0,0.8,0.6,1.7214105138439473,1.7535898369063314,3.019158729206332,4,4
"(2.0, 0.8, 0.7)",2.0,0.8,0.7,1.4538963379151735,1.782287131241343,2.591382375463425,4,4
"(2.0, 0.8, 0.8)",2.0,0.8,0.8,1.3147277105264443,1.8005633979818358,2.368668014239532,4,4
"(2.0, 0.8, 0.9)",2.0,0.8,0.9,1.2873563829928263,1.8242873435427427,2.348703505657533,4,4
"(2.0, 0.8, 1.0)",2.0,0.8,1.0,1.2899030945146899,1.848862978020582,2.383697845173699,4,4
"(2.0, 0.8, 1.1)",2.0,0.8,1.1,1.2899030945146899,1.874146438193775,2.4162332389405665,4,4
"(2.0, 0.8, 1.2)",2.0,0.8,1.2,1.2899030945146899,1.8977449021699315,2.4484784415463734,4,4
"(2.0, 0.8, 1.3)",2.0,0.8,1.3,1.2899030945146899,1.9157657504899028,2.470246977846716,4,4
"(2.0, 0.8, 1.4)",2.0,0.8,1.4,1.2899030945146899,1.9425148724311003,2.5057487407727215,4,4
"(2.0, 0.8, 1.5)",2.0,0.8,1.5,1.2899030945146899,1.9654282095906492,2.535809463238982,4,4
"(2.0, 0.8, 1.6)",2.0,0.8,1.6,1.2899030945146899,1.979837798103093,2.5531650597388387,4,4
"(2.0, 0.8, 1.7)",2.0,0.8,1.7,1.2899030945146899,2.0065378784385164,2.5869855768914385,4,4
"(2.0, 0.8, 1.8)",2.0,0.8,1.8,1.2899030945146899,2.0244103294561775,2.6135021051619716,4,4
"(2.0, 0.8, 1.9)",2.0,0.8,1.9,1.2899030945146899,2.049529497510022,2.642437436692063,4,4
"(2.0, 0.8, 2.0)",2.0,0.8,2.0,1.2899030945146899,2.0728501960229093,2.670973154853822,4,4
"(2.0, 0.9, 0.5)",2.0,0.9,0.5,2.1058906202226675,1.7496568623555468,3.687513497101557,4,4
"(2.0, 0.9, 0.6)",2.0,0.9,0.6,1.7214105138439473,1.7742885535760442,3.0516775991828347,4,4
"(2.0, 0.9, 0.7)",2.0,0.9,0.7,1.4538963379151735,1.7996665740340445,2.6157122680480507,4,4
"(2.0, 0.9, 0.8)",2.0,0.9,0.8,1.3096806779910015,1.8178789697280873,2.3820489379303886,4,4
"(2.0, 0.9, 0.9)",2.0,0.9,0.9,1.162491958505844,1.841547495470082,2.140118988449559,4,4
"(2.0, 0.9, 1.0)",2.0,0.9,1.0,1.1449454118803335,1.8660785817052863,2.1352297569825622,4,4
"(2.0, 0.9, 1.1)",2.0,0.9,1.1,1.1474263482279032,1.8913340214377208,2.1688746131471035,4,4
"(2.0, 0.9, 1.2)",2.0,0.9,1.2,1.1474263482279032,1.9148814026984755,2.1979981709715477,4,4
"(2.0, 0.9, 1.3)",2.0,0.9,1.3,1.1474263482279032,1.9328471883293048,2.217354701358373,4,4
"(2.0, 0.9, 1.4)",2.0,0.9,1.4,1.1474263482279032,1.9629960620059987,2.2512262465646846,4,4
"(2.0, 0.9, 1.5)",2.0,0.9,1.5,1.1474263482279032,1.9859020348003555,2.278955976275684,4,4
"(2.0, 0.9, 1.6)",2.0,0.9,1.6,1.1474263482279032,2.0002716946315062,2.293313650435134,4,4
"(2.0, 0.9, 1.7)",2.0,0.9,1.7,1.1474263482279032,2.0269554402551737,2.323682018871353,4,4
"(2.0, 0.9, 1.8)",2.0,0.9,1.8,1.1474263482279032,2.0447861628370245,2.3463742640153873,4,4
"(2.0, 0.9, 1.9)",2.0,0.9,1.9,1.1449454118803335,2.0699023778083188,2.369173295856012,4,4
"(2.0, 0.9, 2.0)",2.0,0.9,2.0,1.1449454118803335,2.0931973348596093,2.3994371229754106,4,4
"(2.0, 1.0, 0.5)",2.0,1.0,0.5,2.1058906202226675,1.7703232715986603,3.7311713404164006,4,4
"(2.0, 1.0, 0.6)",2.0,1.0,0.6,1.7214105138439473,1.797285358160667,3.0957812991380407,4,4
"(2.0, 1.0, 0.7)",2.0,1.0,0.7,1.4538963379151735,1.8202976825773407,2.646419155716241,4,4
"(2.0, 1.0, 0.8)",2.0,1.0,0.8,1.3096806779910015,1.8407863128736903,2.4082763395028137,4,4
"(2.0, 1.0, 0.9)",2.0,1.0,0.9,1.1524047341018826,1.8620915652491254,2.1435459866065596,4,4
"(2.0, 1.0, 1.0)",2.0,1.0,1.0,1.0349879226348488,1.8889076952785344,1.95452940753892,4,4
"(2.0, 1.0, 1.1)",2.0,1.0,1.1,1.0324909492648806,1.9118494699043618,1.9706928063169484,4,4
"(2.0, 1.0, 1.2)",2.0,1.0,1.2,1.0324909492648806,1.9353652947232491,1.995710041922001,4,4
"(2.0, 1.0, 1.3)",2.0,1.0,1.3,1.0324909492648806,1.9555529762971762,2.0158600290223,4,4
"(2.0, 1.0, 1.4)",2.0,1.0,1.4,1.0299757272973473,1.9799768620744438,2.0392280614592173,4,4
"(2.0, 1.0, 1.5)",2.0,1.0,1.5,1.0324909492648806,2.005112160936034,2.070943192819765,4,4
"(2.0, 1.0, 1.6)",2.0,1.0,1.6,1.0299757272973473,2.0194588739239414,2.0786712429092598,4,4
"(2.0, 1.0, 1.7)",2.0,1.0,1.7,1.0324909492648806,2.0438376629182726,2.1111152374435567,4,4
"(2.0, 1.0, 1.8)",2.0,1.0,1.8,1.0324909492648806,2.063868643941968,2.1311231609303958,4,4
"(2.0, 1.0, 1.9)",2.0,1.0,1.9,1.0324909492648806,2.088214165932931,2.155446584401206,4,4
"(2.0, 1.0, 2.0)",2.0,1.0,2.0,1.0299757272973473,2.1099716060950446,2.170528956285696,4,4
"(2.0, 1.1, 0.5)",2.0,1.1,0.5,2.1058906202226675,1.79329597292648,3.776928212665547,4,4
"(2.0, 1.1, 0.6)",2.0,1.1,0.6,1.7214105138439473,1.817870933074574,3.1280960818982235,4,4
"(2.0, 1.1, 0.7)",2.0,1.1,0.7,1.4538963379151735,1.8432168574841843,2.681728742227725,4,4
"(2.0, 1.1, 0.8)",2.0,1.1,0.8,1.3096806779910015,1.8613139371944318,2.437520931880273,4,4
"(2.0, 1.1, 0.9)",2.0,1.1,0.9,1.1524047341018826,1.8848979250329236,2.1735286576509125,4,4
"(2.0, 1.1, 1.0)",2.0,1.1,1.0,1.0249390202545523,1.9093809157298924,1.9578249481920722,4,4
"(2.0, 1.1, 1.1)",2.0,1.1,1.1,1.0,1.93461134277152,1.93461134277152,4,4
"(2.0, 1.1, 1.2)",2.0,1.1,1.2,1.0,1.958081543865759,1.958081543865759,4,4
"(2.0, 1.1, 1.3)",2.0,1.1,1.3,1.0,1.9759472549688732,1.9759472549688732,4,4
"(2.0, 1.1, 1.4)",2.0,1.1,1.4,1.0,2.0026117595785826,2.0026117595785826,4,4
"(2.0, 1.1, 1.5)",2.0,1.1,1.5,1.0,2.026994777020632,2.026994777020632,4,4
"(2.0, 1.1, 1.6)",2.0,1.1,1.6,1.0,2.039794879676357,2.039794879676357,4,4
"(2.0, 1.1, 1.7)",2.0,1.1,1.7,1.0,2.0664166436597133,2.0664166436597133,4,4
"(2.0, 1.1, 1.8)",2.0,1.1,1.8,1.0,2.0841518070821805,2.0841518070821805,4,4
"(2.0, 1.1, 1.9)",2.0,1.1,1.9,1.0,2.107394915265053,2.107394915265053,4,4
"(2.0, 1.1, 2.0)",2.0,1.1,2.0,1.0,2.1324518463869566,2.1324518463869566,4,4
"(2.0, 1.2, 0.5)",2.0,1.2,0.5,2.1058906202226675,1.8138511514243425,3.821939636637979,4,4
"(2.0, 1.2, 0.6)",2.0,1.2,0.6,1.7214105138439473,1.838402496383753,3.1626474202040065,4,4
"(2.0, 1.2, 0.7)",2.0,1.2,0.7,1.4538963379151735,1.863741597056067,2.7084912094309734,4,4
"(2.0, 1.2, 0.8)",2.0,1.2,0.8,1.3096806779910015,1.881790285049839,2.4654372521797154,4,4
"(2.0, 1.2, 0.9)",2.0,1.2,0.9,1.1524047341018826,1.9053427524181357,2.195545221574404,4,4
"(2.0, 1.2, 1.0)",2.0,1.2,1.0,1.0249390202545523,1.92980558316954,1.9797604556159358,4,4
"(2.0, 1.2, 1.1)",2.0,1.2,1.1,1.0,1.9532785669528587,1.9532785669528587,4,4
"(2.0, 1.2, 1.2)",2.0,1.2,1.2,1.0,1.9784729541822594,1.9784729541822594,4,4
"(2.0, 1.2, 1.3)",2.0,1.2,1.3,1.0,1.9962965259027834,1.9962965259027834,4,4
"(2.0, 1.2, 1.4)",2.0,1.2,1.4,1.0,2.0229462239761866,2.0229462239761866,4,4
"(2.0, 1.2, 1.5)",2.0,1.2,1.5,1.0,2.044002322674033,2.044002322674033,4,4
"(2.0, 1.2, 1.6)",2.0,1.2,1.6,1.0,2.0600889482959586,2.0600889482959586,4,4
"(2.0, 1.2, 1.7)",2.0,1.2,1.7,1.0,2.0866973988244673,2.0866973988244673,4,4
"(2.0, 1.2, 1.8)",2.0,1.2,1.8,1.0,2.1043952007801368,2.1043952007801368,4,4
"(2.0, 1.2, 1.9)",2.0,1.2,1.9,1.0,2.12761545112579,2.12761545112579,4,4
"(2.0, 1.2, 2.0)",2.0,1.2,2.0,1.0,2.152671511740501,2.152671511740501,4,4
"(2.0, 1.3, 0.5)",2.0,1.3,0.5,2.1058906202226675,1.8294689490429532,3.8531233181803315,4,4
"(2.0, 1.3, 0.6)",2.0,1.3,0.6,1.7214105138439473,1.8563311752518716,3.1944722994439525,4,4
"(2.0, 1.3, 0.7)",2.0,1.3,0.7,1.4538963379151735,1.8792937915661228,2.7343005422996813,4,4
"(2.0, 1.3, 0.8)",2.0,1.3,0.8,1.3096806779910015,1.8996188202823558,2.489598053841651,4,4
"(2.0, 1.3, 0.9)",2.0,1.3,0.9,1.1524047341018826,1.9208080021739335,2.2125755161479,4,4
"(2.0, 1.3, 1.0)",2.0,1.3,1.0,1.0249390202545523,1.947538003503533,1.9975825354297185,4,4
"(2.0, 1.3, 1.1)",2.0,1.3,1.1,1.0,1.9704384616927415,1.9704384616927415,4,4
"(2.0, 1.3, 1.2)",2.0,1.3,1.2,1.0,1.993840695598421,1.993840695598421,4,4
"(2.0, 1.3, 1.3)",2.0,1.3,1.3,1.0,2.013887521793262,2.013887521793262,4,4
"(2.0, 1.3, 1.4)",2.0,1.3,1.4,1.0,2.038242331594705,2.038242331594705,4,4
"(2.0, 1.3, 1.5)",2.0,1.3,1.5,1.0,2.0633378607418775,2.0633378607418775,4,4
"(2.0, 1.3, 1.6)",2.0,1.3,1.6,1.0,2.0811293787007643,2.0811293787007643,4,4
"(2.0, 1.3, 1.7)",2.0,1.3,1.7,1.0,2.1054616140065052,2.1054616140065052,4,4
"(2.0, 1.3, 1.8)",2.0,1.3,1.8,1.0,2.1253770309296627,2.1253770309296627,4,4
"(2.0, 1.3, 1.9)",2.0,1.3,1.9,1.0,2.148209992399313,2.148209992399313,4,4
"(2.0, 1.3, 2.0)",2.0,1.3,2.0,1.0,2.1713885240702084,2.1713885240702084,4,4
"(2.0, 1.4, 0.5)",2.0,1.4,0.5,2.1058906202226675,1.8499207715674302,3.8963367627603427,4,4
