Label,ESM,Others,Move,Route_Conflict (Move),Route_Conflict (Rot),Rotation,Sum,RotCount
L656,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L657,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L660,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L661,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L664,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L665,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L670,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L671,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L674,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L675,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L677,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L680,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L681,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L686,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L687,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L690,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L691,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L694,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L695,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L697,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L700,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L701,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L704,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L705,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L710,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L711,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L714,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L715,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L720,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L721,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L723,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L726,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L727,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L730,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L731,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L736,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L737,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L740,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L741,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L746,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L747,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L750,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L751,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L754,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L755,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L758,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L759,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L764,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L765,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L770,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L771,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L774,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L775,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L777,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L780,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L781,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L786,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L787,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L792,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L793,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L798,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L799,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L802,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L803,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L806,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L807,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L810,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L811,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L813,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L816,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L817,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L819,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L822,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L823,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L825,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L828,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L829,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L831,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L834,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L835,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L839,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L842,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L843,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L848,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L849,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L854,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L855,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L860,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L861,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
L864,237.0,60.0,0.0,0.0,0.0,0.0,297.0,0
